"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"5059","@laviemartins Ma per forza, tutti ci si influenza a vicenda, tipo chi ti dà della wannabe si è influenzato a vicenda ad essere scemo",FALSE,2,"laviemartins",2018-02-25 20:19:59,FALSE,"967854676610813952","967856723091443713","798953462113431554","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","weakvisions",0,FALSE,FALSE,NA,NA
"5060","Health officials: 157 influenza dyinges in Iowa Extremely far this season https://t.co/DVW4rxxpER",FALSE,0,NA,2018-02-25 20:19:39,FALSE,NA,"967856640950140931",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","em6323787",0,FALSE,FALSE,NA,NA
"5061","22 More Kids Die from Flu-Related Causes https://t.co/bg6TcgSx5b #flushot #CDC #influenza #getvaccinated",FALSE,0,NA,2018-02-25 20:18:25,FALSE,NA,"967856327950327809",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Wendy_TheWriter",0,FALSE,FALSE,NA,NA
"5062","@mallorymft @chrisricewriter He needs to be tested for influenza a &amp; b. Just in case. I did. Came back negative. Bu… https://t.co/Rc7tkVsXOe",FALSE,0,"mallorymft",2018-02-25 20:13:39,TRUE,"967418002541916160","967855129750921216","2598949448","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CTalmon",0,FALSE,FALSE,NA,NA
"5063","Ho avuto il ciclo poi circa tre settimane di influenza e ora eccomi qui di nuovo in pms questa non è vita questo è l'inferno",FALSE,13,NA,2018-02-25 20:09:59,FALSE,NA,"967854206756548609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chesschifo",2,FALSE,FALSE,NA,NA
"5064","@FQMule @restrass @MindyMoo I was doing a great job with weight loss and energy until work stress/influenza took me… https://t.co/3pXU0I6SLz",FALSE,1,"FQMule",2018-02-25 20:09:58,TRUE,"967853766375550976","967854201761157121","541176656","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nolanolegal",0,FALSE,FALSE,NA,NA
"5065","Here is a useful article that talks about sleep aids and the practicality of flu shots. Anything you don't personal… https://t.co/Hu7MQj3LFf",FALSE,0,NA,2018-02-25 20:09:18,TRUE,NA,"967854033397538816",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","HCSdv",0,FALSE,FALSE,NA,NA
"5066","@TMZ BREAKING: socialites catch mind altering strain of influenza, they all suddenly realized nobody gives a shit about them.",FALSE,0,"TMZ",2018-02-25 20:04:27,FALSE,"967852466220879873","967852815145209856","16331010","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JamesJo58214387",0,FALSE,FALSE,NA,NA
"5067","APHA UK Animal Health and Plant Agency : Avian influenza (bird flu) in Europe and in the UK #health https://t.co/ieIUdJCcLa",FALSE,0,NA,2018-02-25 20:00:56,FALSE,NA,"967851929958273030",NA,"<a href=""https://commun.it"" rel=""nofollow"">Commun.it Intelligence</a>","BellaDanielleUK",0,FALSE,FALSE,NA,NA
"5068","APHA UK Animal Health and Plant Agency : Avian influenza (bird flu) in Europe and in the UK #health… https://t.co/lChqazFvYj",FALSE,0,NA,2018-02-25 20:00:46,TRUE,NA,"967851889571360769",NA,"<a href=""https://commun.it"" rel=""nofollow"">Commun.it Intelligence</a>","RawPassionUK",0,FALSE,FALSE,NA,NA
"5069","The #flu vaccine may improve outcomes in older patients undergoing #surgery. Read more: https://t.co/yk91S9Vi2X… https://t.co/NLdW5PHYOR",FALSE,2,NA,2018-02-25 20:00:46,TRUE,NA,"967851886639448065",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Consultant360",0,FALSE,FALSE,NA,NA
"5070","Influenza A (H7N9) Virus Antibody Responses in Survivors 1 Year after Infection, #China , 2017 https://t.co/BHbWjc9mn8",FALSE,1,NA,2018-02-25 20:00:20,FALSE,NA,"967851779093422080",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","AFHSBPAGE",0,FALSE,FALSE,NA,NA
"5071","<U+30D3><U+30C3><U+30B0><U+30C7><U+30FC><U+30BF><U+5206><U+6790><U+3067><U+307F><U+308B><U+30A4><U+30F3><U+30D5><U+30EB><U+30A8><U+30F3><U+30B6><U+611F><U+67D3><U+72B6><U+6CC1>:2017-2018 Yahoo! JAPAN<U+30D3><U+30C3><U+30B0><U+30C7><U+30FC><U+30BF><U+30EC><U+30DD><U+30FC><U+30C8> https://t.co/IyD1Hr5YBG #yjbigdata @yj_bigdata<U+3055><U+3093><U+304B><U+3089>",FALSE,0,NA,2018-02-25 20:00:19,FALSE,NA,"967851772902453248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","estate4",0,FALSE,FALSE,NA,NA
"5072","ECMO is still not available here for non-cardiac cases. Why? Can be needed for life threatening influenza. It can't… https://t.co/RRJqGKB5MM",FALSE,0,NA,2018-02-25 19:58:06,TRUE,NA,"967851216335196161",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","susanmsmith",1,FALSE,FALSE,NA,NA
"5073","@kylie_robison The Great Influenza is like a non-fiction Crichton novel.",FALSE,1,"kylie_robison",2018-02-25 19:55:52,FALSE,"967847161001000962","967850655560777728","253350725","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","johnwlockwoodiv",0,FALSE,FALSE,NA,NA
"5074","@DrAnjaliMahto @MedCrisis I wouldn't say they don't work, they just don't work in a physiologic sense. I'm sure the… https://t.co/vnW3NKN01q",FALSE,3,"DrAnjaliMahto",2018-02-25 19:55:48,TRUE,"967843131323568129","967850638867607553","2198458504","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DanWannMD",0,FALSE,FALSE,NA,NA
"5075","<U+30A2><U+30AB><U+30A6><U+30F3><U+30C8><U+5897><U+3084><U+3057><U+82B8><U+4EBA><U+826F><U+304F><U+306A><U+3044><U+306A><U+301C><U+3063><U+3066><U+304A><U+3082><U+3046><U+3051><U+3069><U+4ED5><U+65B9><U+306A><U+3044>...<U+30D7><U+30EA><U+30D1><U+30E9><U+3092><U+3059><U+3053><U+308A><U+305F><U+3044><U+3060><U+3051><U+306A><U+3093><U+3084>",FALSE,1,NA,2018-02-25 19:53:31,FALSE,NA,"967850061588672512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","influenza_sstk",0,FALSE,FALSE,NA,NA
"5076","Es temporada de alergias, rinitis, broncoespasmos e influenza https://t.co/2UwkGA3477 https://t.co/zdxaeFdZyG",FALSE,2,NA,2018-02-25 19:53:22,FALSE,NA,"967850023881932801",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rancheritaxemu",0,FALSE,FALSE,NA,NA
"5077","@flu Chaga king of medicinal mushrooms used for century's. Chaga has an abundance of Beta-D-Glucans which help bala… https://t.co/aZaySl2Nwu",FALSE,1,"flu",2018-02-25 19:50:18,TRUE,NA,"967849253195350023","123719272","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hubadude",0,FALSE,FALSE,NA,NA
"5078","Circulating TFH Cells, Serological Memory, &amp; Tissue Compartmentalization Shape Human Influenza-Specific B Cell Immu… https://t.co/aWwqGSNy5T",FALSE,8,NA,2018-02-25 19:50:05,TRUE,NA,"967849198359121923",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","humanimmunenews",2,FALSE,FALSE,NA,NA
"5079","fiquei de ler um artigo sobre Influenza, mas quem tá doente sou eu",FALSE,0,NA,2018-02-25 19:49:46,FALSE,NA,"967849117962719233",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vi_t0",0,FALSE,FALSE,NA,NA
"5080","Top #tweeted #RNA list story: Seasonal influenza circulation patterns and proje… https://t.co/FCncgJRfEi, see more https://t.co/QRe3vIMZc3",FALSE,0,NA,2018-02-25 19:45:08,FALSE,NA,"967847955385462785",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","rnomics",0,FALSE,FALSE,NA,NA
"5081","Dieses ganze SM Zeug wurde aber nicht als *Werbung auf Instagram gekennzeichnet.. Wie das diese ganzen Influenza-Kranken machen #RadiomitK",FALSE,1,NA,2018-02-25 19:43:07,FALSE,NA,"967847446381514752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Haeckchen",0,FALSE,FALSE,NA,NA
"5082","The Caribbean Public Health Agency (CARPHA) is urging persons to practice good personal hygiene in order to reduce… https://t.co/cj4CL3RDY0",FALSE,0,NA,2018-02-25 19:40:08,TRUE,NA,"967846694665715715",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","NationalWeekly",0,FALSE,FALSE,NA,NA
"5083","In one of the worse flu seasons in a while, perhaps we just need a little real time tracking with a medical app… https://t.co/fCcdsOkJ5X",FALSE,0,NA,2018-02-25 19:37:01,TRUE,NA,"967845911090139138",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","thirstycanvas",0,FALSE,FALSE,NA,NA
"5084","Do flu shots make influenza less severe? - https://t.co/DYHYA3OA8U https://t.co/hQ0ELgIozG",FALSE,0,NA,2018-02-25 19:36:18,FALSE,NA,"967845730814742529",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Tribune_Health",0,FALSE,FALSE,NA,NA
"5085","@PippiLotta14 @derDimmy Influenza scheine ich nicht gehabt zu haben, zum Glück.",FALSE,1,"PippiLotta14",2018-02-25 19:36:03,FALSE,"967845051480109056","967845668994854915","597668526","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DerSchulze",0,FALSE,FALSE,NA,NA
"5086","#AuthorLifeMonth Day 25: Research. 

Research is my jam, esp when I can pull true life stories into my fiction. BRE… https://t.co/163jc1v7TN",FALSE,2,NA,2018-02-25 19:35:05,TRUE,NA,"967845422562553856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SaraFujimura",1,FALSE,FALSE,NA,NA
"5087","Do flu shots make influenza less severe? - https://t.co/BJNMkWbncI https://t.co/aPxunFdz8f",FALSE,0,NA,2018-02-25 19:34:30,FALSE,NA,"967845279515971586",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","BitzHealth",0,FALSE,FALSE,NA,NA
"5088","anche perché se riprendo l'influenza dovrò rimanere a casa lo stesso e forse più a lungo insomma <ed><U+00A0><U+00BD><ed><U+00B8><U+00A4> che merda",FALSE,0,"Ioviebug",2018-02-25 19:34:15,FALSE,"967845210339397632","967845212549795840","934436741200703489","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ioviebug",0,FALSE,FALSE,NA,NA
"5089","ma come si fa a tenere le scuole aperte io <ed><U+00A0><U+00BD><ed><U+00B8><U+00A1><ed><U+00A0><U+00BD><ed><U+00B8><U+00A1><ed><U+00A0><U+00BD><ed><U+00B8><U+00A1> non ho intenzione di gelarmi il culo tutta settimana e riprendermi l'influenza CAPITO",FALSE,0,NA,2018-02-25 19:34:14,FALSE,NA,"967845210339397632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ioviebug",0,FALSE,FALSE,NA,NA
"5090","@DerSchulze @derDimmy Angefangen hat es mit dieser Influenza Grippe und nach 4 Tagen denn, Fieber Husten fast weg,… https://t.co/pH6CzFkbad",FALSE,1,"DerSchulze",2018-02-25 19:33:36,TRUE,"967842504887406592","967845051480109056","22291011","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PippiLotta14",0,FALSE,FALSE,NA,NA
"5091","Sometimes I'm reminded, but you know how in old movies and HISTORICALLY people ""die of influenza?"" and we get to sa… https://t.co/btfUAdS3G6",FALSE,3,NA,2018-02-25 19:33:14,TRUE,NA,"967844958282571777",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jazqui",0,FALSE,FALSE,NA,NA
"5092","@mariachironna @RobiVil @TgrRaiPuglia @SIN_neonati @MedBunker @GerardoDAmico Il servizio di @sariccia è qui:… https://t.co/alJmMWyRvq",FALSE,2,"mariachironna",2018-02-25 19:31:29,TRUE,"967288708369088512","967844519122210819","424035789","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","myrthus",0,FALSE,FALSE,NA,NA
"5093","#QueNoTeAtrapen las enfermedades respiratorias, vacúnate contra la influenza en tu centro de salud. https://t.co/ik41melGpY",FALSE,0,NA,2018-02-25 19:30:01,FALSE,NA,"967844147464949766",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SEPAFJalisco",1,FALSE,FALSE,NA,NA
"5094","che poi a me la febbre, l’influenza ecc non è che vengono quando sarebbero utili tipo domani che prenderò otto pali… https://t.co/6O2VwfK1vB",FALSE,4,NA,2018-02-25 19:28:24,TRUE,NA,"967843742114775040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mochishug",0,FALSE,FALSE,NA,NA
"5095","A trabajar con Influenza <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>",FALSE,0,NA,2018-02-25 19:27:17,FALSE,NA,"967843460647669760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ierd8",0,FALSE,FALSE,NA,NA
"5096","gegen das, weshalb ich die letzten 2 Wochen darnieder lag und wovon noch immer kleine Reste übrig sind, hats zumind… https://t.co/03uum4Lo1j",FALSE,1,NA,2018-02-25 19:26:48,TRUE,NA,"967843341772689410",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChaosRind",0,FALSE,FALSE,NA,NA
"5097","Influencer mit Influenza",FALSE,0,NA,2018-02-25 19:25:28,FALSE,NA,"967843005175562240",NA,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","gedankenwurst",0,FALSE,FALSE,NA,NA
"5098","@Fleischmagier ""Hi bims Influenza, ich will gerne +30% mehr MAMPF.""",FALSE,0,"Fleischmagier",2018-02-25 19:25:07,FALSE,"967842602685956096","967842918152261637","3367828509","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LadyPewpewHD",0,FALSE,FALSE,NA,NA
"5099","@cody_krueger the flu is called Influenza, which sounds like influence. coincidence?",FALSE,0,"cody_krueger",2018-02-25 19:24:24,FALSE,"967842514987307009","967842734626279424","548899633","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alberto9324",0,FALSE,FALSE,NA,NA
"5100","""Casos de influenza comienzan a descender aunque Salud insta a no bajar la guardia https://t.co/BgbFdzEBTe""… https://t.co/gth9LUCv8R",FALSE,1,NA,2018-02-25 19:24:12,TRUE,NA,"967842683367632896",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","SuperFarmaciaJD",0,FALSE,FALSE,NA,NA
"5101","Un buon livello di forza massimale influenza in modo utile le prestazioni nel campo della forza veloce e resistente… https://t.co/V4UjttGv9L",FALSE,1,NA,2018-02-25 19:24:11,TRUE,NA,"967842681073348614",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","befragua",0,FALSE,FALSE,NA,NA
"5102","@ChelOcean_ @duaunnnaoc Girl make sure u don’t have influenza it’s going around!!",FALSE,0,"ChelOcean_",2018-02-25 19:23:16,FALSE,"967813346291482624","967842450231451648","251915394","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_puddled",0,FALSE,FALSE,NA,NA
"5103","@abod_i6 @Alshehrii__Ali <U+0627><U+0647><U+0627> <U+0637><U+064A><U+0628> <U+0634><U+0641><U+062A> "" Hemophilous influenza Type b"" 
<U+0647><U+0645><U+0645><U+0645><U+0645>",FALSE,0,"abod_i6",2018-02-25 19:22:32,FALSE,"967841060725682176","967842267150077952","2359856782","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SMseke",0,FALSE,FALSE,NA,NA
"5104","My mom has Influenza A and my dad is talking to her through a crack in the door and spraying lysol",FALSE,17,NA,2018-02-25 19:20:17,FALSE,NA,"967841701783056384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mack13Flanigan",0,FALSE,FALSE,NA,NA
"5105","¡Vacúnate! Durante esta temporada de frío acude a tu centro de salud para vacunarte contra la #Influenza… https://t.co/zrIvnRYZHU",FALSE,1,NA,2018-02-25 19:20:00,TRUE,NA,"967841628000960513",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SSM_Morelos",1,FALSE,FALSE,NA,NA
"5106","@RodrigoVeliz @edgardolazo No, pero los de USA traen influenza y muchos vienen a quitarnos puestos de trabajo en prestigiosas empresas <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>",FALSE,0,"RodrigoVeliz",2018-02-25 19:19:31,FALSE,"967837449505460227","967841507914014720","91662132","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","S3BAV",0,FALSE,FALSE,NA,NA
"5107","I always keep this with me at home or when traveling.  Great stuff! https://t.co/GcPlLFQeEg",FALSE,0,NA,2018-02-25 19:19:03,FALSE,NA,"967841390641033216",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","healinggateway",0,FALSE,FALSE,NA,NA
"5108","Do flu shots make influenza less severe? https://t.co/4s43u85Ifa via @stltoday",FALSE,0,NA,2018-02-25 19:18:34,FALSE,NA,"967841267274174469",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ALLREDToDoRoJo",0,FALSE,FALSE,NA,NA
"5109","Oggi ho indossato per la seconda volta i panni di Percival Graves, nonostante la pseudo-influenza, il vento e la neve. Sono proprio felice!",FALSE,1,NA,2018-02-25 19:16:10,FALSE,NA,"967840663264952320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KatanaRunner",0,FALSE,FALSE,NA,NA
"5110","Mujica: ""il Messico povero nel 1939  accolse in un anno quasi un milione di migranti dalla Spagna""...""Non si può co… https://t.co/dNzG7rAfVc",FALSE,6,NA,2018-02-25 19:15:42,TRUE,NA,"967840545841303554",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pipp61479281",3,FALSE,FALSE,NA,NA
"5111","ICYMI:  Managing #pregnant patients with influenza before, during, after delivery:  Our quick summary of critical… https://t.co/2cvxjky5BR",FALSE,5,NA,2018-02-25 19:15:06,TRUE,NA,"967840395152515072",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TheObGProject",2,FALSE,FALSE,NA,NA
"5112","Oh esta wna merece una patada en la raja, es ee.uu está la influenza y estoy en un grupo de WSP de chilenos que con… https://t.co/VpoR2o2sBh",FALSE,0,NA,2018-02-25 19:14:33,TRUE,NA,"967840258460192769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JavieraAvendano",0,FALSE,FALSE,NA,NA
"5113","La Dra. Virgen Gómez virgengomez nos comenta que la influenza A y B son las más comunes y los… https://t.co/P9aPEbc3xt",FALSE,0,NA,2018-02-25 19:12:48,FALSE,NA,"967839815076122624",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SaludalDiaRD",0,FALSE,FALSE,NA,NA
"5114","@pesadowska To jest „prawdziwa” grypa, czyli influenza, czy wirusowe przeziebienie?
Ale w sumie to tez jest obojetn… https://t.co/6RdqdbisBn",FALSE,0,"pesadowska",2018-02-25 19:12:43,TRUE,"967838500153413632","967839796747030534","141595827","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","rasi_ffm",0,FALSE,FALSE,NA,NA
"5115","Estamos conversando con la Infectóloga Virgen Gómez virgengomez acerca del brote de influenza… https://t.co/zhPwZjqNiz",FALSE,0,NA,2018-02-25 19:10:56,FALSE,NA,"967839344911200256",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SaludalDiaRD",0,FALSE,FALSE,NA,NA
"5116","credit the influenza kaloku https://t.co/PIzWyem7i4",FALSE,4,NA,2018-02-25 19:08:45,FALSE,NA,"967838798389407744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","miniradebe_",0,FALSE,FALSE,NA,NA
"5117","+ probably ho mischiato l'influenza a gf faccio: schifo",FALSE,0,"whosaveme",2018-02-25 19:08:39,FALSE,"967838687265423360","967838772028157962","2247512792","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","whosaveme",0,FALSE,FALSE,NA,NA
"5118","é incredibile l'influenza che una sola persona é in grado di avere su di me.",FALSE,11,NA,2018-02-25 19:08:17,FALSE,NA,"967838679396995073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fioridilouis",3,FALSE,FALSE,NA,NA
"5119","Indiana’s latest influenza report shows the state has experienced 219 flu-related deaths, compared with 195 a... https://t.co/45iz6Sm9dQ",FALSE,0,NA,2018-02-25 19:07:03,FALSE,NA,"967838367491571712",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","953MNC",0,FALSE,FALSE,NA,NA
"5120","La tournée Africana di Recep Tayyp Erdogan e degli interessi in gioco che Ankara ha nel continente. Appuntamento do… https://t.co/WNXuuSHVqs",FALSE,1,NA,2018-02-25 19:07:00,TRUE,NA,"967838356548841475",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","radio3mondo",1,FALSE,FALSE,NA,NA
"5121","VIDEO: Este especialista nos explica cómo es que un caso de influenza puede ser fatal https://t.co/dz99FTQOQn  https://t.co/bMt61Z4eGI",FALSE,0,NA,2018-02-25 19:06:42,FALSE,NA,"967838281445597184",NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>","Pymes_Colombia",0,FALSE,FALSE,NA,NA
"5122","Tengo la influenza de nuevo. ¿Por qué a mi? Quiero motir",FALSE,0,NA,2018-02-25 19:04:02,FALSE,NA,"967837611732688896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","n_cnde",0,FALSE,FALSE,NA,NA
"5123","Japanese drug may kill flu in as little as one day: https://t.co/pgyZukhz9T #Flu #Influenza",FALSE,45,NA,2018-02-25 19:03:00,FALSE,NA,"967837348951134209",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Prod2</a>","Medscape",33,FALSE,FALSE,NA,NA
"5124","APHA UK Animal Health and Plant Agency : Avian influenza (bird flu) in Europe and in the UK #health… https://t.co/g1HYHlERta",FALSE,0,NA,2018-02-25 19:01:52,TRUE,NA,"967837063637856256",NA,"<a href=""https://commun.it"" rel=""nofollow"">Commun.it Intelligence</a>","schenectadysda",0,FALSE,FALSE,NA,NA
"5125","Curso de Influenza <U+2705>",FALSE,1,NA,2018-02-25 19:01:01,FALSE,NA,"967836850671906816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","diana_achoy",0,FALSE,FALSE,NA,NA
"5126","TMRW! Dr. Nina Nardi is in the house with @LarissaWohlTV to inform us about Dog Influenza! Don’t miss them at 10a/9… https://t.co/I7jtmwKQM7",FALSE,16,NA,2018-02-25 19:00:02,TRUE,NA,"967836603963138048",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HomeandFamilyTV",8,FALSE,FALSE,NA,NA
"5127","Si tiene Influenza o Gripe permanecer en su casa y no asistir al trabajo, la escuela, viajar, ir de compras, a eventos sociales",FALSE,0,NA,2018-02-25 18:59:55,FALSE,NA,"967836572761587717",NA,"<a href=""https://octopusocial.com"" rel=""nofollow"">OctopuSocial Inc</a>","carolyn_doctor",0,FALSE,FALSE,NA,NA
"5128","Recuerda tomar estas medidas de prevención para evitar la #Influenza.
#EtapaInvernal
@Salud_Ec @MVEspinosaS… https://t.co/BLJWik2Xtl",FALSE,2,NA,2018-02-25 18:57:00,TRUE,NA,"967835840037703680",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Salud_CZ9",2,FALSE,FALSE,NA,NA
"5129","la Chiesa conserva una grande influenza sullevicende terrene
Anche Mussolini e Hitler ritennero utile ottenere il l… https://t.co/vV6TOpVdDe",FALSE,0,NA,2018-02-25 18:56:38,TRUE,NA,"967835746630557696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","attilioc39",0,FALSE,FALSE,NA,NA
"5130","Influenza outbreak in United Kingdom #AWS #gameStatus #BW2",FALSE,0,NA,2018-02-25 18:55:36,FALSE,NA,"967835488643100674",NA,"<a href=""http://www.airwaysim.com/"" rel=""nofollow"">AirwaySim Game News</a>","AirwaySim",1,FALSE,FALSE,NA,NA
"5131","#Flu severity from the #CDC. Nearly the entire nation reports severity levels are very HIGH. @WWeek falsely reports… https://t.co/3RVqYzIGMP",FALSE,0,NA,2018-02-25 18:54:29,TRUE,NA,"967835205435252736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RudySDOwens",0,FALSE,FALSE,NA,NA
"5132","Domani a @radio3mondo #Erdogan ""l'africano"". L'apertura turca all'Africa è aumentata negli ultimi 11 anni. Da allor… https://t.co/mvyN98HtS2",FALSE,1,NA,2018-02-25 18:54:00,TRUE,NA,"967835085096476672",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Radio3tweet",1,FALSE,FALSE,NA,NA
"5133","Svelate attività del MIT e influenza sui media turchi 
https://t.co/I95OqBcYQO",FALSE,0,NA,2018-02-25 18:53:28,FALSE,NA,"967834952732762113",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UIKIONLUS",0,FALSE,FALSE,NA,NA
"5134","Doc: ""Sie haben eine Grippe.""
""Oh nein! Das geht nicht! ""
""Ok. Wie wäre es mit 'Influenza Influencer'?""
""Wow JA!"" *… https://t.co/MNpem6xdRB",FALSE,4,NA,2018-02-25 18:53:01,TRUE,NA,"967834839717240835",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","homezonequeen",0,FALSE,FALSE,NA,NA
"5135","@squopellediluna @LucioMalan concordo e continuo a pensare che I CAPELLI, in politica almeno, abbiano un'influenza… https://t.co/dsrZjJP1wU",FALSE,1,"squopellediluna",2018-02-25 18:51:28,TRUE,"967823151114735618","967834449223340033","506387757","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maciampi1789",0,FALSE,FALSE,NA,NA
"5136",".@biorxivpreprint : Seasonal #influenza circulation patterns and projections for Feb 2018 to Feb 2019… https://t.co/zm8TUzNYci",FALSE,21,NA,2018-02-25 18:50:02,TRUE,NA,"967834086025891841",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","greg_folkers",23,FALSE,FALSE,NA,NA
