"screen_name","user_id","created_at","status_id","text","retweet_count","favorite_count","is_quote_status","quote_status_id","is_retweet","retweet_status_id","in_reply_to_status_status_id","in_reply_to_status_user_id","in_reply_to_status_screen_name","lang","source","media_id","media_url","media_url_expanded","urls","urls_display","urls_expanded","mentions_screen_name","mentions_user_id","symbols","hashtags","coordinates","place_id","place_type","place_name","place_full_name","country_code","country","bounding_box_coordinates","bounding_box_type"
"Maria_Vargasss","4182170188",2018-03-01 23:03:30,"969347427336679425","Hahahhaha ele queria mesmo era ter feito gol pelo flu",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"pt","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JonhBergamo","755397659582693380",2018-03-01 23:03:29,"969347421217181696","N sabia q o flu tava jogando com portões fechados tbm",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"pt","Twitter for Android",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"iamking_jason","1067895500",2018-03-01 23:03:29,"969347419250061313","tryna fight this flu before it gets real",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0e587c59401d0a27","city","Pretoria","Pretoria, South Africa","ZA","South Africa","27.9483035 28.4198285 28.4198285 27.9483035 -25.9157727 -25.9157727 -25.5894376 -25.5894376","Polygon"
"Sortiwa","3238757417",2018-03-01 23:03:25,"969347405362679808","8 Signs The Flu Medicine You’re On Isn’t Working For You https://t.co/fkMlZIOiHU",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Sortiwa News",NA,NA,NA,NA,"goo.gl/VKni8d","https://goo.gl/VKni8d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"balzii7","3339465743",2018-03-01 23:03:21,"969347389399191552","Bora flu !!!!",0,1,FALSE,NA,FALSE,NA,NA,NA,NA,"pt","Twitter for Android",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vinioaraujo","62169309",2018-03-01 23:03:19,"969347380599578624","Joga bem o Fluminense, mas também joga bem o Avaí. Jogo bem equilibrado, com várias chances pra cada time. Primeiro… https://t.co/7RRAilBKZP",0,1,FALSE,NA,FALSE,NA,NA,NA,NA,"pt","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/969347380599578624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"R_Wesley_W7","2783119921",2018-03-01 23:03:11,"969347347661688832","RT @IamRah: I need to find whoever gave me the flu.",1,0,FALSE,NA,TRUE,"969257384932724737",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"IamRah","25981841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sttacci","4741166534",2018-03-01 23:03:11,"969347345098911744","I would get a sinus infection and be treated for the flu..",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LyraTheDrunk","798540550274252800",2018-03-01 23:03:09,"969347335728885760","Do one make up stream, catch the flu and miss the next stream.. Great. Sorry guys!",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"alhabshi66","137353386",2018-03-01 23:03:05,"969347321782611969","RT @Beto_Kusyairy: Cough. Flu. Sore throat. Fever. Gastric. What a combo. Long day tomorrow. Signing off.",19,0,FALSE,NA,TRUE,"969209878035214337",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"Beto_Kusyairy","56581883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pedropo_rra","1201801392",2018-03-01 23:03:05,"969347318821609474","Esse é o verdadeiro teste pra ver se o time do Flu esse ano vai conseguir alguma coisa",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"pt","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nextgov","17197344",2018-03-01 23:03:03,"969347314291826688","Colleagues who say ""Don't Worry, I'm Not Contagious"" don't understand how the flu works: https://t.co/yx4SFmabLG https://t.co/Eedn903xqv",0,1,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Buffer","969347310336569344","http://pbs.twimg.com/media/DXPQPjCXcAAlFyo.jpg","https://twitter.com/Nextgov/status/969347314291826688/photo/1",NA,"buff.ly/2FFdRpN","https://buff.ly/2FFdRpN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RepublicWeather","947263127577432064",2018-03-01 23:03:01,"969347305840132096","""Low flu VE in Europe; Novavax flu vaccine trial; Avian flu outbreaks; Public health spending report card; Biodefen… https://t.co/ymsn6ue0We",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/969347305840132096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Looirinn","962043221055479808",2018-03-01 23:02:59,"969347297401364480","RT @my_avilez: Vim ver o Flu, meu grande amor, graças a Deus sou tricolor",1,0,FALSE,NA,TRUE,"969347122087776256",NA,NA,NA,"pt","Twitter Lite",NA,NA,NA,NA,NA,NA,"my_avilez","862667720172679168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KamilleDiaas","126466956",2018-03-01 23:02:59,"969347294423379968","RT @joseilan: Moritz, torcedor do Flu, empata para o Avaí. E não comemora.",32,0,FALSE,NA,TRUE,"969346488647241730",NA,NA,NA,"pt","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"joseilan","17372241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BIKIE_chris","1483970119",2018-03-01 23:02:54,"969347275355963393","@Khaleesi420 i refuse to take antibiotics EVER, if im sick,i heal slowly but retain my immune system,in fact i beli… https://t.co/Yvu2nSPJ1Y",0,1,FALSE,NA,FALSE,NA,"969318268900204550","587679584","Khaleesi420","en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/969347275355963393","Khaleesi420","587679584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"isisrdias","3247661879",2018-03-01 23:02:54,"969347274663919616","RT @joseilan: Moritz, torcedor do Flu, empata para o Avaí. E não comemora.",32,0,FALSE,NA,TRUE,"969346488647241730",NA,NA,NA,"pt","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"joseilan","17372241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fernandagorito","3821886803",2018-03-01 23:02:44,"969347233563987968","RT @joseilan: Moritz, torcedor do Flu, empata para o Avaí. E não comemora.",32,0,FALSE,NA,TRUE,"969346488647241730",NA,NA,NA,"pt","Twitter Web Client",NA,NA,NA,NA,NA,NA,"joseilan","17372241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cville_Sanitary","3072759706",2018-03-01 23:02:41,"969347220201005057","@stevewhitaker @stevewhitaker Ah, the best! Are you looking forward to this nice weather after the nasty cold/flu season we've had?",0,0,FALSE,NA,FALSE,NA,"968971655182774274","709423","stevewhitaker","en","Main Street Hub",NA,NA,NA,NA,NA,NA,"stevewhitaker stevewhitaker","709423 709423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FutebolCariocaF","4508264068",2018-03-01 23:02:40,"969347216405094400","10 min do 1º tempo / FLUMINENSE 1x0 Avaí

É GOL DO FLU! É GOL DE IBAÑEZ!
Sornoza cobra falta em direção a Gum,... https://t.co/aLZdE0Jfme",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"pt","Facebook",NA,NA,NA,NA,"fb.me/ZXM9dl0v","https://fb.me/ZXM9dl0v",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SuperiorSenses","444185577",2018-03-01 23:02:40,"969347214651817984","Já caíram na real que as goleadas foram pq só pegou time fraco ou ainda estão iludidos que  um super Flu surgiu das cinzas?",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"pt","Twitter for Android",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pedrinn77","809387375197614080",2018-03-01 23:02:39,"969347211967549440","RT @joseilan: Moritz, torcedor do Flu, empata para o Avaí. E não comemora.",32,0,FALSE,NA,TRUE,"969346488647241730",NA,NA,NA,"pt","Twitter for Android",NA,NA,NA,NA,NA,NA,"joseilan","17372241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"maxffc","49458491",2018-03-01 23:02:39,"969347211468443649","RT @joseilan: Moritz, torcedor do Flu, empata para o Avaí. E não comemora.",32,0,FALSE,NA,TRUE,"969346488647241730",NA,NA,NA,"pt","Twitter for Android",NA,NA,NA,NA,NA,NA,"joseilan","17372241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"brittnylundeen","3310859888",2018-03-01 23:02:37,"969347202001920002","Third day not going to the gym bc of the flu and I hate it. Never thought I would say something like that <f0><U+009F><U+0098><U+0085>",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MoTackett18","1115032410",2018-03-01 23:02:36,"969347199279747073","so crazy that something as little as the flu can take such a young life. R.I.P Taylor. <U+2764><U+FE0F>",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kurdistanbound","930523427860971520",2018-03-01 23:02:36,"969347198751203328","'If you are sick, you need to stay home:' Flu bug biting with a vengeance https://t.co/ySpQScREVI",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"chicagotribune.com/suburbs/naperv…","http://www.chicagotribune.com/suburbs/naperville-sun/news/ct-nvs-flu-outbreak-st-0110-20180109-story.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Divino97","125493754",2018-03-01 23:02:35,"969347196880654336","RT @joseilan: Moritz, torcedor do Flu, empata para o Avaí. E não comemora.",32,0,FALSE,NA,TRUE,"969346488647241730",NA,NA,NA,"pt","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"joseilan","17372241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heitor4mos","834886168755990528",2018-03-01 23:02:34,"969347190819868672","Nao consigo ver jogo do flu dá mt raiva desses cara",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"pt","Twitter for Android",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"moniqueppaes","803839910016847872",2018-03-01 23:02:34,"969347189590970375","RT @joseilan: Moritz, torcedor do Flu, empata para o Avaí. E não comemora.",32,0,FALSE,NA,TRUE,"969346488647241730",NA,NA,NA,"pt","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"joseilan","17372241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kayliealishia","919735489",2018-03-01 23:02:33,"969347187405611009","RT @lilbabynissaaa: feel like im dying, w this flu :-((",1,0,FALSE,NA,TRUE,"969250307111710720",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"lilbabynissaaa","251169072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"borsoirenan","318438406",2018-03-01 23:02:32,"969347181315489793","RT @srbonel: O comentarista do sportv ficou surpreso e falou sobre a torcida do flu que nao para de cantar desde o inicio do jogo, mas amig…",4,0,FALSE,NA,TRUE,"969340881001222146",NA,NA,NA,"pt","Twitter for Android",NA,NA,NA,NA,NA,NA,"srbonel","1071985525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"yurifellipeffc","3429726809",2018-03-01 23:02:31,"969347179415515137","Moritz , eu gostava dele quando jogava no Flu ( Acho que é ele )",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"pt","Twitter for Android",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malayneetheelv","4012047975",2018-03-01 23:02:29,"969347168736817152","Theres flu epidemic here",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Lite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emiessee","3340473387",2018-03-01 23:02:26,"969347158326603776","Flu tomou gol mas é um time arrumado sabe o que quer em campo",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"pt","Twitter for Android",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"habrahaoffc","121270619",2018-03-01 23:02:22,"969347140056207360","RT @joseilan: Moritz, torcedor do Flu, empata para o Avaí. E não comemora.",32,0,FALSE,NA,TRUE,"969346488647241730",NA,NA,NA,"pt","Twitter Web Client",NA,NA,NA,NA,NA,NA,"joseilan","17372241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LittleTechGirl","18055540",2018-03-01 23:02:20,"969347132238024705","Tech Girl Rewind: 5 Ways to Keep Your Family Healthier in Cold &amp; Flu Season https://t.co/Mo3RGfdoyr",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Tweet Old Post",NA,NA,NA,NA,"littletechgirl.com/2017/12/13/fam…","http://littletechgirl.com/2017/12/13/family-winter-health-cold-flu/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"my_avilez","862667720172679168",2018-03-01 23:02:18,"969347122087776256","Vim ver o Flu, meu grande amor, graças a Deus sou tricolor",1,0,FALSE,NA,FALSE,NA,NA,NA,NA,"pt","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SnagCount","812392518528696320",2018-03-01 23:02:17,"969347120833662977","RT @StumpyGotNext: The 2k community is so “toxsik” all people want is clout or “Power”. All people do is no life the game nobody goes outsi…",11,0,FALSE,NA,TRUE,"969339945080016897",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"StumpyGotNext","960929596983136257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SnagCount","812392518528696320",2018-03-01 23:02:17,"969347120833662977","RT @StumpyGotNext: The 2k community is so “toxsik” all people want is clout or “Power”. All people do is no life the game nobody goes outsi…",11,0,FALSE,NA,TRUE,"969339945080016897",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"StumpyGotNext","960929596983136257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ScoopWellington","30183820",2018-03-01 23:02:16,"969347117046153216","RT @WgtnFree: We’re seeing a lot of people with change of season related illness such as flu, asthma and chesty coughs. If you start to fee…",2,0,FALSE,NA,TRUE,"969334373488082944",NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"WgtnFree","204156894",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLSP77","1963816195",2018-03-01 23:02:16,"969347113657294849","gol chato de se tomar
time do Flu ta bem na partida n merecia esse gol",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"pt","Twitter for Android",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SinaiBiostats","751072174270799872",2018-03-01 23:02:14,"969347106690527233","RT @CDCFlu: Flu activity is declining, but remains high and will likely continue for several more weeks. #FightFlu with 3 easy actions:
1.…",53,0,FALSE,NA,TRUE,"969221635755651077",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"CDCFlu","16616061",NA,"FightFlu",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MarkHarmel","15864282",2018-03-01 23:02:13,"969347104408682496","RT @nytopinion: We require kids to get vaccinated for the measles and polio. Why not for the flu, when it is killing so many children? http…",10,0,FALSE,NA,TRUE,"969345157232582657",NA,NA,NA,"en","Twitter for Mac",NA,NA,NA,NA,NA,NA,"nytopinion","16686144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Opiniao_Tricolo","818847564",2018-03-01 23:02:11,"969347095340732419","10 min do 1º tempo / FLUMINENSE 1x0 Avaí

É GOL DO FLU! É GOL DE IBAÑEZ!
Sornoza cobra falta em direção a Gum,... https://t.co/gUZim2KYew",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"pt","Facebook",NA,NA,NA,NA,"fb.me/8RF2y1bJZ","https://fb.me/8RF2y1bJZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"anaclarafinger","3033547019",2018-03-01 23:02:08,"969347081692483585","caralho inter tem que ganhar e o flu tbm ai vai ser inter e avai",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"pt","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCB_FLU","737309116432056320",2018-03-01 23:02:02,"969347055587078144","Tudo igual no Nilton Santos. Fluminense 1x1 Avaí. 

<U+26BD><U+FE0F> Ibañez
<U+26BD><U+FE0F> André Moritz

#CopaBRnoNCBFLU https://t.co/orBMGjXitc",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter for iPhone","969347037375410179","http://pbs.twimg.com/media/DXPP_qLWsAMrzK2.jpg","https://twitter.com/NCB_FLU/status/969347055587078144/photo/1",NA,NA,NA,NA,NA,NA,"CopaBRnoNCBFLU",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tipswithjp","951229171933634560",2018-03-01 23:02:00,"969347046007345157","Sitting at home with the flu has brought to my attention the amount of B.S. that is thrown around constantly on social media and television.",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benforado","428537274",2018-03-01 23:01:57,"969347033864777729","@jennarmathias Exactly: it's fundamentally antisocial not to get a flu shot.  I feel like the public health folks h… https://t.co/u6MH24bmtx",0,0,FALSE,NA,FALSE,NA,"969345029989953538","758417897186361344","jennarmathias","en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/969347033864777729","jennarmathias","758417897186361344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HandrefariasH","755604861610291201",2018-03-01 23:01:56,"969347032497508352","Vai pra cima Fluminense
Sua torcida está louca
Ela te segue a todo lado (pan paran)
Não importa o resultado (pan pa… https://t.co/istMSOwyQg",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"pt","Twitter Lite",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/969347032497508352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Danielaamonn","3267244171",2018-03-01 23:01:48,"969346996862627847","@ home with the flu",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Lite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nara_flu","956651394349617152",2018-03-01 23:01:48,"969346995868590080","RT @stileskjls: https://t.co/eI5WDknef3",383,0,FALSE,NA,TRUE,"968998634250539009",NA,NA,NA,"und","Twitter for Android","968998555829620736","http://pbs.twimg.com/media/DXKTDXQXUAAaYBj.jpg","https://twitter.com/stileskjls/status/968998634250539009/photo/1",NA,NA,NA,"stileskjls","700869945148776448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jurebsffc","3938977101",2018-03-01 23:01:45,"969346984019668992","RT @joseilan: Moritz, torcedor do Flu, empata para o Avaí. E não comemora.",32,0,FALSE,NA,TRUE,"969346488647241730",NA,NA,NA,"pt","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"joseilan","17372241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyn190","222106378",2018-03-01 23:01:45,"969346983151448066","@Commander_Kzin Pretty common condition called Costochondritis &amp; it shows up quite a bit this time of year because… https://t.co/QoWDTB7203",0,1,FALSE,NA,FALSE,NA,"969344698212126720","194794442","Commander_Kzin","en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/969346983151448066","Commander_Kzin","194794442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"keelan_chapman","943893885297840129",2018-03-01 23:01:44,"969346981960155136","@AlexKidwell47 Here you there. I've got the flu <f0><U+009F><U+0098><U+00B7>",0,1,FALSE,NA,FALSE,NA,"969343258760503297","404310074","AlexKidwell47","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"AlexKidwell47","404310074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lucaasffc","154337278",2018-03-01 23:01:43,"969346974620274688","Zikei o flu, gol deles",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"cy","Twitter for Android",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"droidmama","328360818",2018-03-01 23:01:41,"969346966734827520","@vegasbornvgk @SinBinVegas I have to ask the same question..they said it was the flu before, you're scaring us",0,0,FALSE,NA,FALSE,NA,"969300293774028800","24326907","vegasbornvgk","en","Twitter for Android",NA,NA,NA,NA,NA,NA,"vegasbornvgk SinBinVegas","24326907 3406125914",NA,NA,NA,"5c2b5e46ab891f07","city","Las Vegas","Las Vegas, NV","US","United States","-115.384091 -115.062159 -115.062159 -115.384091 36.129459 36.129459 36.336371 36.336371","Polygon"
"camillyfnds","945399518807412737",2018-03-01 23:01:40,"969346964008685569","quero mais gol do flu no segundo tempo",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"pt","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LauraGlorybelle","851069323099738117",2018-03-01 23:01:35,"969346941783027714","@Think_BlueLA I blame the flu.",0,0,FALSE,NA,FALSE,NA,"969346408607227904","553599026","Think_BlueLA","en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"Think_BlueLA","553599026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"coachmicah","1933682977",2018-03-01 23:01:30,"969346920794742784","When your starting forward gets the flu the day before the Quarterfinals<f0><U+009F><U+0098><U+00A9>...#NextManUpTho #BuiltForThis",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NextManUpTho BuiltForThis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"DMVBusiness","431109498",2018-03-01 23:01:29,"969346918794002433","WBJ: Novavax shares jump on positive news of flu vaccine trial https://t.co/OMw5DNZCYt",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Hootsuite",NA,NA,NA,NA,"ow.ly/Iqhy50gGG7s","http://ow.ly/Iqhy50gGG7s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"iknowwhoami10","3302979906",2018-03-01 23:01:29,"969346918659731456","RT @PDChina: Hong Kong decided on Thursday to suspend imports of poultry products from the northern Dutch province of Groningen over bird f…",28,0,FALSE,NA,TRUE,"969338745945296897",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"PDChina","303862998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"valegdxo","2481916367",2018-03-01 23:01:28,"969346913677004801","RT @TheRealEzraA: ya mcm stood outside and caught the flu because he had too many holes in his jeans",70,0,FALSE,NA,TRUE,"969272578933248001",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"TheRealEzraA","1517843282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reflektorss","969082010",2018-03-01 23:01:23,"969346892655022080","Can flu and cold season be done already? Even though I took something I still feel like I have a head cold. Urghhh",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fantasytwt","717149292612333569",2018-03-01 23:01:20,"969346879635955714","@s___shua please im lonely and bored at home with the flu",0,0,FALSE,NA,FALSE,NA,"969346306413027329","875919624155668480","s___shua","en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"s___shua","875919624155668480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4DrMeg","872171501692141568",2018-03-01 23:01:07,"969346824472416257","RT @UCSFChildrens: Most children who have died of #flu this season hadn't been vaccinated, @CDCgov says. https://t.co/9JONvXo6M5 It's not t…",3,0,FALSE,NA,TRUE,"969339022903599104",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,"ucsfh.org/2F8x6Hy","http://ucsfh.org/2F8x6Hy","UCSFChildrens CDCgov","1624732933 146569971",NA,"flu",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mussunzin","60646428",2018-03-01 23:01:04,"969346814238392320","(Avai ta papando o Flu, no RJ. Sério)",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"pt","TweetDeck",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JonOliveira7","93198783",2018-03-01 23:01:03,"969346811017285632","RT @joseilan: Moritz, torcedor do Flu, empata para o Avaí. E não comemora.",32,0,FALSE,NA,TRUE,"969346488647241730",NA,NA,NA,"pt","Twitter for Android",NA,NA,NA,NA,NA,NA,"joseilan","17372241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LeinadTricolor","471522940",2018-03-01 23:01:03,"969346807653453824","RT @joseilan: Moritz, torcedor do Flu, empata para o Avaí. E não comemora.",32,0,FALSE,NA,TRUE,"969346488647241730",NA,NA,NA,"pt","Twitter for Android",NA,NA,NA,NA,NA,NA,"joseilan","17372241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NaTransversal","17231726",2018-03-01 23:01:01,"969346801273917440","RT @felipe_siqueira: Gol de velho conhecido do torcedor tricolor. Moritz jogou no Flu em 2006/07. Inclusive, era torcedor do time na infânc…",1,0,FALSE,NA,TRUE,"969346647380713472",NA,NA,NA,"pt","Twitter for Android",NA,NA,NA,NA,NA,NA,"felipe_siqueira","27886811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"scarlethorrana8","4822468253",2018-03-01 23:00:58,"969346787520794625","1x0 Flu <f0><U+009F><U+0087><U+00AE><f0><U+009F><U+0087><U+00B9>",0,1,FALSE,NA,FALSE,NA,NA,NA,NA,"is","Twitter for Android",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jesscurry410","796172449029246976",2018-03-01 23:00:57,"969346782269526016","I hope my boyfriend gets the flu from me",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
