"screen_name","user_id","created_at","status_id","text","retweet_count","favorite_count","is_quote_status","quote_status_id","is_retweet","retweet_status_id","in_reply_to_status_status_id","in_reply_to_status_user_id","in_reply_to_status_screen_name","lang","source","media_id","media_url","media_url_expanded","urls","urls_display","urls_expanded","mentions_screen_name","mentions_user_id","symbols","hashtags","coordinates","place_id","place_type","place_name","place_full_name","country_code","country","bounding_box_coordinates","bounding_box_type"
"jmariaffc","2855353684",2018-03-01 22:32:36,"969339648907665409","cheguei em casa e o Flu ja abriu o placar, assim q eu gosto",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"pt","Twitter for Android",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GoodGoingGreg","259469055",2018-03-01 22:32:35,"969339644667052032","Please don't tell me I have the flu again... <f0><U+009F><U+0098><U+00A9>",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GoodGoingGreg","259469055",2018-03-01 22:32:35,"969339644667052032","Please don't tell me I have the flu again... <f0><U+009F><U+0098><U+00A9>",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"brecposey","816105617395974145",2018-03-01 22:32:32,"969339633023815680","Júlia e Carol estão no jogo do Flu né, ai a Carol resolveu ir no banheiro bem na hora do gol KKKKKKKKKKKKK, Júlia gritou assim que ouviu",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"pt","Twitter for Android",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97bcdfca1a2dca59","city","Rio de Janeiro","Rio de Janeiro, Brazil","BR","Brazil","-43.795449 -43.0877068 -43.0877068 -43.795449 -23.08302 -23.08302 -22.7398234 -22.7398234","Polygon"
"MaliBoobie_Rii","167807867",2018-03-01 22:32:32,"969339632403050496","Why does my god parents want to argue with me about why my kids didn’t get flu shot and how it’s not a good idea that I don’t let them",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"R_SandovalJr","356903283",2018-03-01 22:32:31,"969339627910942720","This bitch at work done lost her dam mind, asking me what my symptoms were when I got the flu/cold and proceeds to… https://t.co/i5qlcCvgWy",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/969339627910942720",NA,NA,NA,NA,NA,"918c943e88cc3e5d","city","Schaumburg","Schaumburg, IL","US","United States","-88.154356 -88.028003 -88.028003 -88.154356 41.986627 41.986627 42.078062 42.078062","Polygon"
"FlicksonMcGee","2414928855",2018-03-01 22:32:28,"969339615500034054","I’ve been very angsty today on Twitter I think the flu is feeding some pessimism my apologies friends x",0,1,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TNDeptofHealth","84678363",2018-03-01 22:32:16,"969339567160680449","The temps may be mild, but it is still flu season. Don't forget our three favorite words: WASH YOUR HANDS! https://t.co/4ZQFyeKqKN",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client","969339558880886785","http://pbs.twimg.com/media/DXPJMWnUQAEYOHp.jpg","https://twitter.com/TNDeptofHealth/status/969339567160680449/photo/1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pedrinho_VSA","737402205729370112",2018-03-01 22:32:12,"969339549804572672","Só queria ter internet boa quando o flu joga",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"pt","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"StockNewsWires","2341445778",2018-03-01 22:32:05,"969339520154984448","$NVAX:

Novavax shares jump on positive news of flu vaccine trial:

https://t.co/ZTyLPjY9Es",1,1,FALSE,NA,FALSE,NA,NA,NA,NA,"en","StockNewsWires",NA,NA,NA,NA,"StockNewsWires.com/nvax-novavax-s…","http://www.StockNewsWires.com/nvax-novavax-shares-jump-on-positive-news-of-flu-vaccine-trial/",NA,NA,"NVAX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sweetcityradio","14300588",2018-03-01 22:32:03,"969339510176743424","#NowPlaying Super Flu - Me Roar (feat. Monkey Safari) https://t.co/xaSGenKGzH",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Radio King LiveTweet",NA,NA,NA,NA,"sweetcityradio.com","https://www.sweetcityradio.com",NA,NA,NA,"NowPlaying",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iago_edu","732201655077371905",2018-03-01 22:32:01,"969339502119485442","Também não entendo isso kkkkkkkkkkk Cria do flu com nome de gringo https://t.co/HOPovKPm18",0,0,TRUE,"969338436808212482",FALSE,NA,NA,NA,NA,"pt","Twitter Web Client",NA,NA,NA,NA,"twitter.com/FluminenseFC/s…","https://twitter.com/FluminenseFC/status/969338436808212482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"thespiancake","2221934442",2018-03-01 22:32:00,"969339498042740736","I’m finally starting to get over this flu so hopefully I can start to crank out some drawings <f0><U+009F><U+0092><U+00AA><f0><U+009F><U+008F><U+00BB>",0,1,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ImmunizeNV","25723686",2018-03-01 22:31:55,"969339477989638144","RT @ShotofPrev: Vaccines aren't just beneficial to children. The U.S. spends nearly $26.5 billion each yr treating adults 50+ for 4 vaccine…",4,0,FALSE,NA,TRUE,"969254956296531968",NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"ShotofPrev","171934520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7Vegas","37988004",2018-03-01 22:31:55,"969339476597137408","Spring may be in sight, but flu season is ongoing.

https://t.co/hJgJgQLc86",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","TweetDeck",NA,NA,NA,NA,"vegasseven.com/2018/02/28/sev…","http://vegasseven.com/2018/02/28/seven-things-know-seasons-vicious-flu-cycle/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lyssaxxi","2753826602",2018-03-01 22:31:54,"969339471035473920","RT @ikarishkaneksy: Mami: uminom ka bio flu meron dyan.
Me: di bio flu kailangan ko, katotohanan mi.",1,0,FALSE,NA,TRUE,"969218093498036224",NA,NA,NA,"tl","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"ikarishkaneksy","717635599801262080",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"blssdgabriel","573096611",2018-03-01 22:31:52,"969339465918447617","#VamosFluzão sdds escudinho do Flu aparecendo",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"pt","Twitter for Android",NA,NA,NA,NA,NA,NA,NA,NA,NA,"VamosFluzão",NA,NA,NA,NA,NA,NA,NA,NA,NA
"lu5carpine","565608209",2018-03-01 22:31:51,"969339458876162049","To dentro da sala vendo o jogos do flu narrado no tt #FLUxAVA",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"pt","Twitter for Android",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FLUxAVA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"datASSSH","185006199",2018-03-01 22:31:50,"969339455650836483","@MBagniefski WELL I GOT DIAGNOSED WITH BRONCHITIS AND THE FLU TODAY SO I GOT MEDS &amp; HOPEFULLY ILL BE FINE BC IM TRYNA TURN UP",0,0,FALSE,NA,FALSE,NA,"969334330391760896","339467843","MBagniefski","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"MBagniefski","339467843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NateSparks130","3374392409",2018-03-01 22:31:46,"969339438408126469","One year I had a really nasty flu. Everyone in the family got it.

I spent all my time either puking or cleaning up… https://t.co/l3hY9hwnc6",0,3,FALSE,NA,FALSE,NA,"969339178440908801","3374392409","NateSparks130","en","Twitter for Android",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/969339438408126469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ashleybesslane","23038685",2018-03-01 22:31:43,"969339426152226816","Guy sitting next to me is definitely coughing without covering his mouth. Whelp, it's been nice knowing you all. In… https://t.co/79FC8WMQK9",0,1,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/969339426152226816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SarahDa15849051","959927602445193219",2018-03-01 22:31:38,"969339408045363200","RT @SarahDa15849051: my son Dylan died nearly 6 weeks ago from Flu b &amp; sepsis age 12 .My beautiful brave boy. Please learn the signs &amp; symp…",95,0,FALSE,NA,TRUE,"969135202734825472",NA,NA,NA,"en","Twitter Lite",NA,NA,NA,NA,NA,NA,"SarahDa15849051","959927602445193219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EmmaClarke95x","785636304",2018-03-01 22:31:34,"969339389733228546","Someone do me the honours and put me out of my misery I can’t deal with this flu anymore",0,1,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AliciaMotaFFC","724659207857934338",2018-03-01 22:31:32,"969339379587141632","Quero ir no jogo contra o Vasco quarta, quero ver o Flu acabar com eles.",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"pt","Twitter for Android",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97bcdfca1a2dca59","city","Rio de Janeiro","Rio de Janeiro, Brazil","BR","Brazil","-43.795449 -43.0877068 -43.0877068 -43.795449 -23.08302 -23.08302 -22.7398234 -22.7398234","Polygon"
"SarahDa15849051","959927602445193219",2018-03-01 22:31:31,"969339376965623808","RT @SarahDa15849051: Just perfect in every way. Cool &amp; calm ... how can he die age 12 when he loved life &amp; was a complete delight ! 
Sepsis…",61,0,FALSE,NA,TRUE,"969179599987863552",NA,NA,NA,"en","Twitter Lite",NA,NA,NA,NA,NA,NA,"SarahDa15849051","959927602445193219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nara_flu","956651394349617152",2018-03-01 22:31:28,"969339365376909312","RT @NostalgiaFlu: Eu tento não me iludir mas a cada jogo do Fluminense a ilusão se torna mais forte",155,0,FALSE,NA,TRUE,"969339018029731842",NA,NA,NA,"pt","Twitter for Android",NA,NA,NA,NA,NA,NA,"NostalgiaFlu","3828460817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"joaovictorcruz_","166399478",2018-03-01 22:31:27,"969339361069355008","Jogadinha ensaiada braba do flu",0,1,FALSE,NA,FALSE,NA,NA,NA,NA,"pt","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sviocarvalho9","904931829953830912",2018-03-01 22:31:26,"969339356296237056","Sou eu sou eu
Sou eu da Young Flu sou eu
Sou eu sou eu
Sou eu da Young Flu sou eu  <f0><U+009F><U+0087><U+00A7><f0><U+009F><U+0087><U+00AC><f0><U+009F><U+008E><U+00B6><U+2764><U+FE0F><f0><U+009F><U+0092><U+009A><U+2764><U+FE0F><f0><U+009F><U+0092><U+009A>",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"pt","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nara_flu","956651394349617152",2018-03-01 22:31:22,"969339337606336512","fluminense ja fez gol meu Deus 
to muito iludida",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"pt","Twitter for Android",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"elizabethreadsa","3008527573",2018-03-01 22:31:19,"969339325891538944","RT @iskandrah: How to Soothe Miserable Cold and Flu Symptoms - Consumer Reports https://t.co/mxUCLMNUxS",2,0,FALSE,NA,TRUE,"969335832623697921",NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"consumerreports.org/drugs/how-to-s…","https://www.consumerreports.org/drugs/how-to-soothe-miserable-cold-and-flu-symptoms/","iskandrah","160304538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YazdJBilimoria","395791785",2018-03-01 22:31:19,"969339325421969409","RT @PDChina: Hong Kong decided on Thursday to suspend imports of poultry products from the northern Dutch province of Groningen over bird f…",28,0,FALSE,NA,TRUE,"969338745945296897",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"PDChina","303862998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JoshuaBoyt1990","769580590622511104",2018-03-01 22:31:17,"969339318971064320","RT @bwecht: get your flu shot get your flu shot get your flu shot get your flu shot get your flu shot get your flu shot get your flu shot g…",1524,0,FALSE,NA,TRUE,"959521145580998656",NA,NA,NA,"en","Twitter Lite",NA,NA,NA,NA,NA,NA,"bwecht","19890160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Channel3A","3319722254",2018-03-01 22:31:16,"969339311949844485","RT @PDChina: Hong Kong decided on Thursday to suspend imports of poultry products from the northern Dutch province of Groningen over bird f…",28,0,FALSE,NA,TRUE,"969338745945296897",NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"PDChina","303862998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"danielvincent","14470784",2018-03-01 22:31:15,"969339310368534529","RT @CDCFlu: #Flu illness this season has been substantial, with some of the highest influenza-like illness (ILI) levels and hospitalization…",12,0,FALSE,NA,TRUE,"969271162135105536",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"CDCFlu","16616061",NA,"Flu",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MedPedsAllergy","922105764403208192",2018-03-01 22:31:06,"969339273370619904","RT @CDCFlu: #FluFact: Did you know you can get #flu more than once a season? More than one flu virus is circulating, which is why flu vacci…",79,0,FALSE,NA,TRUE,"969256068571369473",NA,NA,NA,"en","Buffer",NA,NA,NA,NA,NA,NA,"CDCFlu","16616061",NA,"FluFact flu",NA,NA,NA,NA,NA,NA,NA,NA,NA
"POPSUGARMoms","17625560",2018-03-01 22:31:05,"969339267515338753","You're not out of the woods just because you already had the flu. https://t.co/EUlTdvhkUL",0,1,FALSE,NA,FALSE,NA,NA,NA,NA,"en","OnSugar.com",NA,NA,NA,NA,"popsugar.com/moms/Can-You-G…","https://www.popsugar.com/moms/Can-You-Get-Flu-Twice-One-Season-44580600?utm_medium=twitter&utm_source=post&utm_campaign=moms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POPSUGARFitness","10921932",2018-03-01 22:31:04,"969339263623090176","Whip up this recipe and knock your flu out fast. https://t.co/AeStIc39FK",0,1,FALSE,NA,FALSE,NA,NA,NA,NA,"en","OnSugar.com",NA,NA,NA,NA,"popsugar.com/fitness/Apple-…","https://www.popsugar.com/fitness/Apple-Cider-Vinegar-Flu-44616214?utm_medium=twitter&utm_source=post&utm_campaign=fit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MyO2MEDS","558992674",2018-03-01 22:31:02,"969339254714327040","@seanhannity Could the Flu scare be another means to fund Big Brother's Healthcare? Viruses released, vaccines awai… https://t.co/XVkHpPwJOl",0,0,FALSE,NA,FALSE,NA,NA,"41634520","seanhannity","en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/969339254714327040","seanhannity","41634520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NossoFluminense","2835334905",2018-03-01 22:31:01,"969339250683645954","Flu x Avaí marca encontro de André Moritz com seus dois times de infância https://t.co/8KR6tGqafh #fluminense",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"pt","Beholdish Huggin",NA,NA,NA,NA,"globoesporte.globo.com/rj/futebol/cop…","https://globoesporte.globo.com/rj/futebol/copa-do-brasil/noticia/flu-x-avai-marca-encontro-de-andre-moritz-com-seus-dois-times-de-infancia.ghtml",NA,NA,NA,"fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA
"casluchaboudt","2764193278",2018-03-01 22:31:00,"969339246606680064","Alo @FoxSportsBrasil da pra ver o jogo pelo APP de vocês, não?!

To doido pra ver o jogo do Flu.",0,2,FALSE,NA,FALSE,NA,NA,NA,NA,"pt","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"FoxSportsBrasil","420535612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Skipper_Caven","719008432",2018-03-01 22:31:00,"969339246212517888","@Nikiiwx Lool i didn't say I've flu<f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082> but i think",0,0,FALSE,NA,FALSE,NA,"969338924551364608","624639678","Nikiiwx","en","Twitter for Android",NA,NA,NA,NA,NA,NA,"Nikiiwx","624639678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lita_Barral","3308468699",2018-03-01 22:30:58,"969339240285917184","RT @miney1010: Bora flu <f0><U+009F><U+0092><U+009A> <U+2764>",1,0,FALSE,NA,TRUE,"969338585634795521",NA,NA,NA,"pt","Twitter for Android",NA,NA,NA,NA,NA,NA,"miney1010","707394531373817856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fguimaraess","66280452",2018-03-01 22:30:50,"969339203933949953","Só acho que o Flu perde muito o meio com esse 3-5-2",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"pt","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Evertonpaolo","922297867863252993",2018-03-01 22:30:49,"969339200096088065","RT @Pelaipinh0: Não, escala Vinicius Jr e Marlos como no Fla flu que vera bastante pegada. <f0><U+009F><U+0091><U+008D> https://t.co/isKIVw8f2m",1,0,TRUE,"969336654153551872",TRUE,"969336997893558272",NA,NA,NA,"pt","Twitter for Android",NA,NA,NA,NA,"twitter.com/dinheirodofla1…","https://twitter.com/dinheirodofla1/status/969336654153551872","Pelaipinh0","1331814649",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FlaviaC_Melo","918679102730657793",2018-03-01 22:30:47,"969339190994497537","RT @BraveTricolor: Quarta
Flu x Vasco to la!!! Fe em Deus",2,0,FALSE,NA,TRUE,"969339025524953090",NA,NA,NA,"pt","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"BraveTricolor","290025686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"adilson_rochaa","893664845597478916",2018-03-01 22:30:43,"969339176335396865","Tá dando gosto de ver meu Flu jogar",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"pt","Twitter for Android",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"814cfc71b843ff40","city","Volta Redonda","Volta Redonda, Brasil","BR","Brazil","-44.159239 -44.002605 -44.002605 -44.159239 -22.6420932 -22.6420932 -22.406601 -22.406601","Polygon"
"JingleBee","1054012230",2018-03-01 22:30:42,"969339172711432193","walk around pigeontoed, got the bird flu",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"_dshxo","700157780",2018-03-01 22:30:40,"969339162255151104","this flu is no joke <f0><U+009F><U+0098><U+00A9>",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"carlab_md","822414252413698049",2018-03-01 22:30:30,"969339122346323969","RT @Jandalize: That's not love in the air, it's the flu.",224,0,FALSE,NA,TRUE,"963770101043429377",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"Jandalize","75063745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kiqmarcos","2721359343",2018-03-01 22:30:26,"969339102473662465","Moleque era meu reserva no união, agora tá jogando contra meu flu e eu vendo ele jogar. Essas voltas que o mundo da hein...",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"pt","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ffcdands","910188384437571584",2018-03-01 22:30:25,"969339099252514822","RT @BraveTricolor: Quarta
Flu x Vasco to la!!! Fe em Deus",2,0,FALSE,NA,TRUE,"969339025524953090",NA,NA,NA,"pt","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"BraveTricolor","290025686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HerbaZest","889603922",2018-03-01 22:30:23,"969339090335354880","#HerbalRemedies <f0><U+009F><U+008C><U+00B1><f0><U+009F><U+0092><U+008A>: Astragalus and echinacea tisane for flu prevention 
This antiviral herbal blend will stimulate… https://t.co/o0mxVBFvwG",0,1,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/969339090335354880",NA,NA,NA,"HerbalRemedies",NA,NA,NA,NA,NA,NA,NA,NA,NA
"fabiolabarcela","806285917967228928",2018-03-01 22:30:21,"969339082605199365","RT @soniapachu: Olho No Sportv Flu em campo e teclado no colo PATRICIA ASSEDIANDO KAYSAR",1,0,FALSE,NA,TRUE,"969338715935006721",NA,NA,NA,"pt","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"soniapachu","311120130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OGuiadoFutebol","559235487",2018-03-01 22:30:20,"969339078511652864","Ibañez, recém contratado em definitivo pelo Flu, marca:

Fluminense 1x0 Avaí

https://t.co/LKFm0rMaWj",1,11,FALSE,NA,FALSE,NA,NA,NA,NA,"pt","TweetDeck","969338660360466433","http://pbs.twimg.com/ext_tw_video_thumb/969338660360466433/pu/img/fyB2Ux1vlBS82D2x.jpg","https://twitter.com/goleadavideos/status/969338855794135044/video/1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JillSanderson5","3642291312",2018-03-01 22:30:15,"969339059091914754","May have caught it anyway....I’m in healthcare and we are required to get it or wear a mask all day.  We’ve all had… https://t.co/vYv4jVzLKV",0,0,TRUE,"969322297004761088",FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/969339059091914754",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wyffnews4","25998954",2018-03-01 22:30:15,"969339055933657089","More flu deaths reported in South Carolina https://t.co/TCCxDwQwoq https://t.co/Pex3WAfqEt",0,1,FALSE,NA,FALSE,NA,NA,NA,NA,"en","trueAnthem","969339052930621440","http://pbs.twimg.com/media/DXPIu5zX4AA9ScJ.jpg","https://twitter.com/wyffnews4/status/969339055933657089/photo/1",NA,"bit.ly/2FfNU2h","http://bit.ly/2FfNU2h",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HelenORahilly","139643092",2018-03-01 22:30:12,"969339044546129921","@oceanclub @ihearthestia Flu? Poor you. x",0,1,FALSE,NA,FALSE,NA,"969338355593949184","16737325","oceanclub","en","TweetDeck",NA,NA,NA,NA,NA,NA,"oceanclub ihearthestia","16737325 535382054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BraveTricolor","290025686",2018-03-01 22:30:07,"969339025524953090","Quarta
Flu x Vasco to la!!! Fe em Deus",2,15,FALSE,NA,FALSE,NA,NA,NA,NA,"pt","Twitter for Android",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UCSFChildrens","1624732933",2018-03-01 22:30:07,"969339022903599104","Most children who have died of #flu this season hadn't been vaccinated, @CDCgov says. https://t.co/9JONvXo6M5 It's… https://t.co/lB1PjBjFNt",3,5,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Radian6 -Social Media Management",NA,NA,NA,NA,"ucsfh.org/2F8x6Hy twitter.com/i/web/status/9…","http://ucsfh.org/2F8x6Hy https://twitter.com/i/web/status/969339022903599104","CDCgov","146569971",NA,"flu",NA,NA,NA,NA,NA,NA,NA,NA,NA
"saara_leon","817801554979880961",2018-03-01 22:30:06,"969339020483407874","All Children Should Have to Get the Flu Shot https://t.co/u1uEEoQljb https://t.co/FbXYnJKFmt",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","WordPress.com","969339018386202624","http://pbs.twimg.com/media/DXPIs5HV4AAD8f9.jpg","https://twitter.com/saara_leon/status/969339020483407874/photo/1",NA,"iandroidlove.com/all-children-s…","http://iandroidlove.com/all-children-should-have-to-get-the-flu-shot/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"taylorstansbery","325884401",2018-03-01 22:30:04,"969339013290217473","I finally just got healthy again from the flu about a week ago and now I have strep throat:-)",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasmine43g","915961542",2018-03-01 22:30:01,"969338999063003136","Env. Microbio Prof told us to stop eating really rare steaks if we wanna prevent more animal viruses from mutating… https://t.co/ICTqTxumy5",0,1,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/969338999063003136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trasshboat","2837493899",2018-03-01 22:30:01,"969338997796458496","please let this just b a cold and not the flu bc i got my shot and dont deserve to be disrespected like this",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"juliosvc","35125251",2018-03-01 22:30:01,"969338997783891969","Que o Flu esteja assim o ano inteiro",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"pt","Twitter for Android",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a8bf18425e35f49d","city","Vitória","Vitória, Brazil","BR","Brazil","-40.3629648 -40.2226805 -40.2226805 -40.3629648 -20.3253961 -20.3253961 -20.2354249 -20.2354249","Polygon"
"Ryan_Andradeee","805032563408519169",2018-03-01 22:29:58,"969338984819281920","RT @Tsilvaa13: Flu já fez 1<f0><U+009F><U+0098><U+008D><f0><U+009F><U+0092><U+009A>",1,0,FALSE,NA,TRUE,"969338732724793344",NA,NA,NA,"pt","Twitter for Android",NA,NA,NA,NA,NA,NA,"Tsilvaa13","790592853193916416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
